umap_n_components,umap_n_neighbors,umap_min_dist,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_epsilon,n_clusters,n_outliers,outlier_pct,silhouette,dbcv,avg_persistence,score
2,5,0.0,12,3,0.05,3,1,0.8771929824561403,0.07995782792568207,0.34052375018665265,0.26606493911586215,0.5964487882986012
2,5,0.0,12,3,0.2,3,1,0.8771929824561403,0.07995782792568207,0.34052375018665265,0.26606493911586215,0.5964487882986012
2,5,0.0,25,3,0.2,3,1,0.8771929824561403,0.07995782792568207,0.34052375018665265,0.2575932050163218,0.5964487882986012
2,5,0.0,20,3,0.0,3,1,0.8771929824561403,0.07995782792568207,0.34052375018665265,0.2835382940664515,0.5964487882986012
2,5,0.0,20,3,0.05,3,1,0.8771929824561403,0.07995782792568207,0.34052375018665265,0.2835382940664515,0.5964487882986012
2,5,0.0,20,3,0.1,3,1,0.8771929824561403,0.07995782792568207,0.34052375018665265,0.2835382940664515,0.5964487882986012
2,5,0.0,25,3,0.3,3,1,0.8771929824561403,0.07995782792568207,0.34052375018665265,0.2575932050163218,0.5964487882986012
2,5,0.0,25,3,0.0,3,1,0.8771929824561403,0.07995782792568207,0.34052375018665265,0.2575932050163218,0.5964487882986012
2,5,0.0,25,3,0.05,3,1,0.8771929824561403,0.07995782792568207,0.34052375018665265,0.2575932050163218,0.5964487882986012
2,5,0.0,25,3,0.1,3,1,0.8771929824561403,0.07995782792568207,0.34052375018665265,0.2575932050163218,0.5964487882986012
2,5,0.0,20,3,0.2,3,1,0.8771929824561403,0.07995782792568207,0.34052375018665265,0.2835382940664515,0.5964487882986012
2,5,0.0,15,1,0.3,3,0,0.0,0.07765290141105652,0.2853372759155809,0.363924393657753,0.5757828455778908
2,5,0.0,15,1,0.0,3,0,0.0,0.07765290141105652,0.2853372759155809,0.363924393657753,0.5757828455778908
2,5,0.0,15,1,0.05,3,0,0.0,0.07765290141105652,0.2853372759155809,0.363924393657753,0.5757828455778908
2,5,0.0,20,1,0.1,3,0,0.0,0.07765290141105652,0.2853372759155809,0.34153722766723216,0.5757828455778908
2,5,0.0,15,1,0.2,3,0,0.0,0.07765290141105652,0.2853372759155809,0.363924393657753,0.5757828455778908
2,5,0.0,15,1,0.1,3,0,0.0,0.07765290141105652,0.2853372759155809,0.363924393657753,0.5757828455778908
2,5,0.0,20,1,0.05,3,0,0.0,0.07765290141105652,0.2853372759155809,0.34153722766723216,0.5757828455778908
2,5,0.0,20,1,0.0,3,0,0.0,0.07765290141105652,0.2853372759155809,0.34153722766723216,0.5757828455778908
2,5,0.0,25,1,0.05,3,0,0.0,0.07765290141105652,0.2853372759155809,0.2990553047332478,0.5757828455778908
2,5,0.0,25,1,0.1,3,0,0.0,0.07765290141105652,0.2853372759155809,0.2990553047332478,0.5757828455778908
2,5,0.0,25,1,0.2,3,0,0.0,0.07765290141105652,0.2853372759155809,0.2990553047332478,0.5757828455778908
2,5,0.0,25,1,0.3,3,0,0.0,0.07765290141105652,0.2853372759155809,0.2990553047332478,0.5757828455778908
2,5,0.0,20,1,0.2,3,0,0.0,0.07765290141105652,0.2853372759155809,0.34153722766723216,0.5757828455778908
2,5,0.0,20,1,0.3,3,0,0.0,0.07765290141105652,0.2853372759155809,0.34153722766723216,0.5757828455778908
2,5,0.0,25,1,0.0,3,0,0.0,0.07765290141105652,0.2853372759155809,0.2990553047332478,0.5757828455778908
2,10,0.1,8,3,0.0,3,25,21.929824561403507,0.09792347997426987,0.34500981709984085,0.12816268350247076,0.5588327997132698
